Country,date,total_cases_per_million,new_cases_smoothed_per_million,population_density,median_age,gdp_per_capita,hospital_beds_per_thousand
Singapore,4/28/2020,2465.326,156.499,7915.731,42.4,85535.383,2.4
Singapore,4/29/2020,2555.577,142.263,7915.731,42.4,85535.383,2.4
Singapore,4/30/2020,2673.518,134.302,7915.731,42.4,85535.383,2.4
Singapore,5/1/2020,2763.77,121.873,7915.731,42.4,85535.383,2.4
Singapore,5/2/2020,2923.076,122.728,7915.731,42.4,85535.383,2.4
Singapore,5/3/2020,2999.482,118.552,7915.731,42.4,85535.383,2.4
Singapore,5/4/2020,3111.783,111.862,7915.731,42.4,85535.383,2.4
Singapore,5/5/2020,3209.726,106.343,7915.731,42.4,85535.383,2.4
Singapore,5/6/2020,3317.754,108.883,7915.731,42.4,85535.383,2.4
Singapore,5/7/2020,3452.447,111.276,7915.731,42.4,85535.383,2.4
Singapore,5/8/2020,3579.106,116.477,7915.731,42.4,85535.383,2.4
Singapore,5/9/2020,3710.381,112.472,7915.731,42.4,85535.383,2.4
Singapore,5/10/2020,3839.091,119.944,7915.731,42.4,85535.383,2.4
Singapore,5/11/2020,3988.826,125.292,7915.731,42.4,85535.383,2.4
Singapore,5/12/2020,4065.915,122.313,7915.731,42.4,85535.383,2.4
Singapore,5/13/2020,4217.018,128.466,7915.731,42.4,85535.383,2.4
Singapore,5/14/2020,4332.396,125.707,7915.731,42.4,85535.383,2.4
Singapore,5/15/2020,4460.935,125.976,7915.731,42.4,85535.383,2.4
Singapore,5/16/2020,4596.483,126.586,7915.731,42.4,85535.383,2.4
Singapore,5/17/2020,4675.965,119.553,7915.731,42.4,85535.383,2.4
Singapore,5/18/2020,4792.54,114.816,7915.731,42.4,85535.383,2.4
Singapore,5/19/2020,4844.673,111.251,7915.731,42.4,85535.383,2.4
Singapore,5/20/2020,4921.763,100.678,7915.731,42.4,85535.383,2.4
Singapore,5/21/2020,5019.193,98.114,7915.731,42.4,85535.383,2.4
Singapore,5/22/2020,5095.77,90.691,7915.731,42.4,85535.383,2.4
Singapore,5/23/2020,5200.721,86.32,7915.731,42.4,85535.383,2.4
Singapore,5/24/2020,5310.458,90.642,7915.731,42.4,85535.383,2.4
Singapore,5/25/2020,5404.128,87.37,7915.731,42.4,85535.383,2.4
Singapore,5/26/2020,5462.928,88.322,7915.731,42.4,85535.383,2.4
Singapore,5/27/2020,5528.394,86.662,7915.731,42.4,85535.383,2.4
Singapore,5/28/2020,5619.5,85.758,7915.731,42.4,85535.383,2.4
Singapore,5/29/2020,5683.257,83.927,7915.731,42.4,85535.383,2.4
Singapore,5/30/2020,5787.695,83.853,7915.731,42.4,85535.383,2.4
Singapore,5/31/2020,5874.185,80.533,7915.731,42.4,85535.383,2.4
Singapore,6/1/2020,5962.727,79.8,7915.731,42.4,85535.383,2.4
Singapore,6/2/2020,6032.467,81.363,7915.731,42.4,85535.383,2.4
Singapore,6/3/2020,6125.453,85.294,7915.731,42.4,85535.383,2.4
Singapore,6/4/2020,6222.712,86.173,7915.731,42.4,85535.383,2.4
Singapore,6/5/2020,6311.083,89.689,7915.731,42.4,85535.383,2.4
Singapore,6/6/2020,6355.696,81.143,7915.731,42.4,85535.383,2.4
Singapore,6/7/2020,6414.496,77.187,7915.731,42.4,85535.383,2.4
Singapore,6/8/2020,6479.962,73.891,7915.731,42.4,85535.383,2.4
Singapore,6/9/2020,6545.941,73.353,7915.731,42.4,85535.383,2.4
Singapore,6/10/2020,6583.204,65.393,7915.731,42.4,85535.383,2.4
Singapore,6/11/2020,6660.293,62.512,7915.731,42.4,85535.383,2.4
Singapore,6/12/2020,6732.426,60.192,7915.731,42.4,85535.383,2.4
Singapore,6/13/2020,6811.566,65.124,7915.731,42.4,85535.383,2.4
Singapore,6/14/2020,6870.879,65.198,7915.731,42.4,85535.383,2.4
Singapore,6/15/2020,6940.448,65.784,7915.731,42.4,85535.383,2.4
Singapore,6/16/2020,6977.027,61.584,7915.731,42.4,85535.383,2.4
Singapore,6/17/2020,7002.837,59.948,7915.731,42.4,85535.383,2.4
Singapore,6/18/2020,7045.057,54.966,7915.731,42.4,85535.383,2.4
Singapore,6/19/2020,7088.986,50.937,7915.731,42.4,85535.383,2.4
Singapore,6/20/2020,7113.258,43.099,7915.731,42.4,85535.383,2.4
Singapore,6/21/2020,7150.521,39.949,7915.731,42.4,85535.383,2.4
Singapore,6/22/2020,7195.305,36.408,7915.731,42.4,85535.383,2.4
Singapore,6/23/2020,7232.567,36.506,7915.731,42.4,85535.383,2.4
Singapore,6/24/2020,7252.908,35.724,7915.731,42.4,85535.383,2.4
Singapore,6/25/2020,7285.556,34.357,7915.731,42.4,85535.383,2.4
Singapore,6/26/2020,7304.871,30.841,7915.731,42.4,85535.383,2.4
Singapore,6/27/2020,7342.305,32.721,7915.731,42.4,85535.383,2.4
Singapore,6/28/2020,7392.045,34.503,7915.731,42.4,85535.383,2.4
Singapore,6/29/2020,7428.453,33.307,7915.731,42.4,85535.383,2.4
Singapore,6/30/2020,7462.981,32.916,7915.731,42.4,85535.383,2.4
Singapore,7/1/2020,7505.03,36.017,7915.731,42.4,85535.383,2.4
Singapore,7/2/2020,7541.78,36.603,7915.731,42.4,85535.383,2.4
Singapore,7/3/2020,7573.915,38.435,7915.731,42.4,85535.383,2.4
Singapore,7/4/2020,7602.802,37.214,7915.731,42.4,85535.383,2.4
Singapore,7/5/2020,7634.424,34.626,7915.731,42.4,85535.383,2.4
Singapore,7/6/2020,7634.424,29.424,7915.731,42.4,85535.383,2.4
Singapore,7/7/2020,7688.951,32.281,7915.731,42.4,85535.383,2.4
Singapore,7/8/2020,7715.787,30.108,7915.731,42.4,85535.383,2.4
Singapore,7/9/2020,7742.794,28.716,7915.731,42.4,85535.383,2.4
Singapore,7/10/2020,7763.989,27.153,7915.731,42.4,85535.383,2.4
Singapore,7/11/2020,7796.637,27.691,7915.731,42.4,85535.383,2.4
Singapore,7/12/2020,7825.695,27.324,7915.731,42.4,85535.383,2.4
Singapore,7/13/2020,7856.121,31.671,7915.731,42.4,85535.383,2.4
Singapore,7/14/2020,7911.16,31.744,7915.731,42.4,85535.383,2.4
Singapore,7/15/2020,7970.302,36.359,7915.731,42.4,85535.383,2.4
Singapore,7/16/2020,8012.864,38.581,7915.731,42.4,85535.383,2.4
Singapore,7/17/2020,8055.254,41.609,7915.731,42.4,85535.383,2.4
Singapore,7/18/2020,8111.148,44.93,7915.731,42.4,85535.383,2.4
Singapore,7/19/2020,8145.676,45.712,7915.731,42.4,85535.383,2.4
Singapore,7/20/2020,8189.605,47.641,7915.731,42.4,85535.383,2.4
Singapore,7/21/2020,8210.63,42.781,7915.731,42.4,85535.383,2.4
Singapore,7/22/2020,8278.831,44.076,7915.731,42.4,85535.383,2.4
Singapore,7/23/2020,8331.819,45.565,7915.731,42.4,85535.383,2.4
Singapore,7/24/2020,8392.328,48.153,7915.731,42.4,85535.383,2.4
Singapore,7/25/2020,8439.676,46.933,7915.731,42.4,85535.383,2.4
Singapore,7/26/2020,8527.363,54.527,7915.731,42.4,85535.383,2.4
Singapore,7/27/2020,8609.581,59.996,7915.731,42.4,85535.383,2.4
Singapore,7/28/2020,8689.747,68.445,7915.731,42.4,85535.383,2.4
Singapore,7/29/2020,8751.111,67.469,7915.731,42.4,85535.383,2.4
Singapore,7/30/2020,8808.202,68.055,7915.731,42.4,85535.383,2.4
Singapore,7/31/2020,8855.72,66.199,7915.731,42.4,85535.383,2.4
Singapore,8/1/2020,8923.408,69.105,7915.731,42.4,85535.383,2.4
Singapore,8/2/2020,8975.884,64.074,7915.731,42.4,85535.383,2.4
Singapore,8/3/2020,9029.385,59.972,7915.731,42.4,85535.383,2.4
Singapore,8/4/2020,9068.015,54.038,7915.731,42.4,85535.383,2.4
Singapore,8/5/2020,9118.44,52.476,7915.731,42.4,85535.383,2.4
Singapore,8/6/2020,9273.644,66.492,7915.731,42.4,85535.383,2.4
Singapore,8/7/2020,9325.094,67.053,7915.731,42.4,85535.383,2.4
Singapore,8/8/2020,9366.459,63.293,7915.731,42.4,85535.383,2.4
Singapore,8/9/2020,9389.022,59.02,7915.731,42.4,85535.383,2.4
Singapore,8/10/2020,9418.935,55.65,7915.731,42.4,85535.383,2.4
Singapore,8/11/2020,9451.07,54.722,7915.731,42.4,85535.383,2.4
Singapore,8/12/2020,9461.497,49.008,7915.731,42.4,85535.383,2.4
Singapore,8/13/2020,9468.676,27.862,7915.731,42.4,85535.383,2.4
Singapore,8/14/2020,9486.11,23.002,7915.731,42.4,85535.383,2.4
Singapore,8/15/2020,9500.298,19.12,7915.731,42.4,85535.383,2.4
Singapore,8/16/2020,9514.143,17.874,7915.731,42.4,85535.383,2.4
Singapore,8/17/2020,9528.843,15.701,7915.731,42.4,85535.383,2.4
Singapore,8/18/2020,9544.398,13.333,7915.731,42.4,85535.383,2.4
Singapore,8/19/2020,9561.491,14.285,7915.731,42.4,85535.383,2.4
Singapore,8/20/2020,9577.387,15.53,7915.731,42.4,85535.383,2.4
Singapore,8/21/2020,9589.01,14.7,7915.731,42.4,85535.383,2.4
Singapore,8/22/2020,9609.009,15.53,7915.731,42.4,85535.383,2.4
Singapore,8/23/2020,9617.556,14.773,7915.731,42.4,85535.383,2.4
Singapore,8/24/2020,9632.427,14.798,7915.731,42.4,85535.383,2.4
Singapore,8/25/2020,9641.144,13.821,7915.731,42.4,85535.383,2.4
Singapore,8/26/2020,9646.443,12.136,7915.731,42.4,85535.383,2.4
Singapore,8/27/2020,9656.699,11.33,7915.731,42.4,85535.383,2.4
Singapore,8/28/2020,9669.86,11.55,7915.731,42.4,85535.383,2.4
Singapore,8/29/2020,9685.928,10.988,7915.731,42.4,85535.383,2.4
Singapore,8/30/2020,9694.645,11.013,7915.731,42.4,85535.383,2.4
Singapore,8/31/2020,9703.875,10.207,7915.731,42.4,85535.383,2.4
Singapore,9/1/2020,9710.884,9.963,7915.731,42.4,85535.383,2.4
Singapore,9/2/2020,9717.721,10.183,7915.731,42.4,85535.383,2.4
Singapore,9/3/2020,9719.088,8.913,7915.731,42.4,85535.383,2.4
Singapore,9/4/2020,9727.293,8.205,7915.731,42.4,85535.383,2.4
Singapore,9/5/2020,9727.293,5.909,7915.731,42.4,85535.383,2.4
Singapore,9/6/2020,9739.942,6.471,7915.731,42.4,85535.383,2.4
Singapore,9/7/2020,9746.779,6.129,7915.731,42.4,85535.383,2.4
Singapore,9/8/2020,9750.539,5.665,7915.731,42.4,85535.383,2.4
Singapore,9/9/2020,9758.573,5.836,7915.731,42.4,85535.383,2.4
Singapore,9/10/2020,9771.393,7.472,7915.731,42.4,85535.383,2.4
Singapore,9/11/2020,9782.161,7.838,7915.731,42.4,85535.383,2.4
Singapore,9/12/2020,9796.861,9.938,7915.731,42.4,85535.383,2.4
Singapore,9/13/2020,9804.041,9.157,7915.731,42.4,85535.383,2.4
Singapore,9/14/2020,9812.416,9.377,7915.731,42.4,85535.383,2.4
Singapore,9/15/2020,9820.621,10.012,7915.731,42.4,85535.383,2.4
Singapore,9/16/2020,9826.432,9.694,7915.731,42.4,85535.383,2.4
Singapore,9/17/2020,9830.877,8.498,7915.731,42.4,85535.383,2.4
Singapore,9/18/2020,9833.953,7.399,7915.731,42.4,85535.383,2.4
Singapore,9/19/2020,9835.834,5.567,7915.731,42.4,85535.383,2.4
Singapore,9/20/2020,9838.398,4.908,7915.731,42.4,85535.383,2.4
Singapore,9/21/2020,9841.474,4.151,7915.731,42.4,85535.383,2.4
Singapore,9/22/2020,9846.602,3.712,7915.731,42.4,85535.383,2.4
Singapore,9/23/2020,9850.192,3.394,7915.731,42.4,85535.383,2.4
Singapore,9/24/2020,9852.243,3.052,7915.731,42.4,85535.383,2.4
Singapore,9/25/2020,9854.807,2.979,7915.731,42.4,85535.383,2.4
Singapore,9/26/2020,9856.687,2.979,7915.731,42.4,85535.383,2.4
Singapore,9/27/2020,9860.106,3.101,7915.731,42.4,85535.383,2.4
Singapore,9/28/2020,9862.67,3.028,7915.731,42.4,85535.383,2.4
Singapore,9/29/2020,9865.234,2.662,7915.731,42.4,85535.383,2.4
Singapore,9/30/2020,9869.849,2.808,7915.731,42.4,85535.383,2.4
Singapore,10/1/2020,9869.849,2.515,7915.731,42.4,85535.383,2.4
Singapore,10/2/2020,9877.028,3.174,7915.731,42.4,85535.383,2.4
Singapore,10/3/2020,9878.737,3.15,7915.731,42.4,85535.383,2.4
Singapore,10/4/2020,9879.763,2.808,7915.731,42.4,85535.383,2.4
Singapore,10/5/2020,9881.814,2.735,7915.731,42.4,85535.383,2.4
Singapore,10/6/2020,9883.01,2.54,7915.731,42.4,85535.383,2.4
Singapore,10/7/2020,9884.891,2.149,7915.731,42.4,85535.383,2.4
Singapore,10/8/2020,9886.6,2.393,7915.731,42.4,85535.383,2.4
Singapore,10/9/2020,9888.138,1.587,7915.731,42.4,85535.383,2.4
Singapore,10/10/2020,9889.847,1.587,7915.731,42.4,85535.383,2.4
Singapore,10/11/2020,9891.044,1.612,7915.731,42.4,85535.383,2.4
Singapore,10/12/2020,9892.753,1.563,7915.731,42.4,85535.383,2.4
Singapore,10/13/2020,9893.437,1.49,7915.731,42.4,85535.383,2.4
Singapore,10/14/2020,9894.121,1.319,7915.731,42.4,85535.383,2.4
Singapore,10/15/2020,9894.975,1.197,7915.731,42.4,85535.383,2.4
Singapore,10/16/2020,9895.488,1.05,7915.731,42.4,85535.383,2.4
Singapore,10/17/2020,9897.027,1.026,7915.731,42.4,85535.383,2.4
Singapore,10/18/2020,9897.539,0.928,7915.731,42.4,85535.383,2.4
Singapore,10/19/2020,9898.736,0.855,7915.731,42.4,85535.383,2.4
Singapore,10/20/2020,9899.42,0.855,7915.731,42.4,85535.383,2.4
Singapore,10/21/2020,9900.445,0.903,7915.731,42.4,85535.383,2.4
Singapore,10/22/2020,9902.496,1.074,7915.731,42.4,85535.383,2.4
Singapore,10/23/2020,9903.864,1.197,7915.731,42.4,85535.383,2.4
Singapore,10/24/2020,9905.573,1.221,7915.731,42.4,85535.383,2.4
Singapore,10/25/2020,9907.966,1.49,7915.731,42.4,85535.383,2.4
Singapore,10/26/2020,9908.821,1.441,7915.731,42.4,85535.383,2.4
Singapore,10/27/2020,9909.334,1.416,7915.731,42.4,85535.383,2.4
Singapore,10/28/2020,9910.53,1.441,7915.731,42.4,85535.383,2.4
Singapore,10/29/2020,9911.727,1.319,7915.731,42.4,85535.383,2.4
Singapore,10/30/2020,9912.923,1.294,7915.731,42.4,85535.383,2.4
Singapore,10/31/2020,9914.461,1.27,7915.731,42.4,85535.383,2.4
Singapore,11/1/2020,9916.513,1.221,7915.731,42.4,85535.383,2.4
Singapore,11/2/2020,9917.196,1.197,7915.731,42.4,85535.383,2.4
Singapore,11/3/2020,9917.367,1.148,7915.731,42.4,85535.383,2.4
Singapore,11/4/2020,9918.906,1.197,7915.731,42.4,85535.383,2.4
Singapore,11/5/2020,9920.102,1.197,7915.731,42.4,85535.383,2.4
Singapore,11/6/2020,9921.299,1.197,7915.731,42.4,85535.383,2.4
Singapore,11/7/2020,9921.982,1.074,7915.731,42.4,85535.383,2.4
Singapore,11/8/2020,9923.179,0.952,7915.731,42.4,85535.383,2.4
Singapore,11/9/2020,9923.521,0.903,7915.731,42.4,85535.383,2.4
Singapore,11/10/2020,9924.888,1.074,7915.731,42.4,85535.383,2.4
Singapore,11/11/2020,9926.427,1.074,7915.731,42.4,85535.383,2.4
Singapore,11/12/2020,9929.503,1.343,7915.731,42.4,85535.383,2.4
Singapore,11/13/2020,9931.384,1.441,7915.731,42.4,85535.383,2.4
Singapore,11/14/2020,9933.435,1.636,7915.731,42.4,85535.383,2.4
Singapore,11/15/2020,9933.777,1.514,7915.731,42.4,85535.383,2.4
Singapore,11/16/2020,9934.289,1.538,7915.731,42.4,85535.383,2.4
Singapore,11/17/2020,9935.144,1.465,7915.731,42.4,85535.383,2.4
Singapore,11/18/2020,9936.17,1.392,7915.731,42.4,85535.383,2.4
Singapore,11/19/2020,9937.024,1.074,7915.731,42.4,85535.383,2.4
Singapore,11/20/2020,9937.708,0.903,7915.731,42.4,85535.383,2.4
Singapore,11/21/2020,9938.392,0.708,7915.731,42.4,85535.383,2.4
Singapore,11/22/2020,9939.246,0.781,7915.731,42.4,85535.383,2.4
Singapore,11/23/2020,9941.297,1.001,7915.731,42.4,85535.383,2.4
Solomon Islands,10/16/2020,2.912,,21.841,20.8,2205.923,1.4
Solomon Islands,10/17/2020,4.368,,21.841,20.8,2205.923,1.4
Solomon Islands,10/18/2020,4.368,,21.841,20.8,2205.923,1.4
Solomon Islands,10/19/2020,4.368,,21.841,20.8,2205.923,1.4
Solomon Islands,10/20/2020,4.368,,21.841,20.8,2205.923,1.4
Solomon Islands,10/21/2020,4.368,,21.841,20.8,2205.923,1.4
Solomon Islands,10/22/2020,4.368,0.624,21.841,20.8,2205.923,1.4
Solomon Islands,10/23/2020,4.368,0.208,21.841,20.8,2205.923,1.4
Solomon Islands,10/24/2020,4.368,0,21.841,20.8,2205.923,1.4
Solomon Islands,10/25/2020,5.823,0.208,21.841,20.8,2205.923,1.4
Solomon Islands,10/26/2020,5.823,0.208,21.841,20.8,2205.923,1.4
Solomon Islands,10/27/2020,5.823,0.208,21.841,20.8,2205.923,1.4
Solomon Islands,10/28/2020,11.647,1.04,21.841,20.8,2205.923,1.4
Solomon Islands,10/29/2020,11.647,1.04,21.841,20.8,2205.923,1.4
Solomon Islands,10/30/2020,11.647,1.04,21.841,20.8,2205.923,1.4
Solomon Islands,10/31/2020,11.647,1.04,21.841,20.8,2205.923,1.4
Solomon Islands,11/1/2020,11.647,0.832,21.841,20.8,2205.923,1.4
Solomon Islands,11/2/2020,11.647,0.832,21.841,20.8,2205.923,1.4
Solomon Islands,11/3/2020,11.647,0.832,21.841,20.8,2205.923,1.4
Solomon Islands,11/4/2020,18.926,1.04,21.841,20.8,2205.923,1.4
Solomon Islands,11/5/2020,18.926,1.04,21.841,20.8,2205.923,1.4
Solomon Islands,11/6/2020,18.926,1.04,21.841,20.8,2205.923,1.4
Solomon Islands,11/7/2020,18.926,1.04,21.841,20.8,2205.923,1.4
Solomon Islands,11/8/2020,18.926,1.04,21.841,20.8,2205.923,1.4
Solomon Islands,11/9/2020,18.926,1.04,21.841,20.8,2205.923,1.4
Solomon Islands,11/10/2020,18.926,1.04,21.841,20.8,2205.923,1.4
Solomon Islands,11/11/2020,23.294,0.624,21.841,20.8,2205.923,1.4
Solomon Islands,11/12/2020,23.294,0.624,21.841,20.8,2205.923,1.4
Solomon Islands,11/13/2020,23.294,0.624,21.841,20.8,2205.923,1.4
Solomon Islands,11/14/2020,23.294,0.624,21.841,20.8,2205.923,1.4
Solomon Islands,11/15/2020,23.294,0.624,21.841,20.8,2205.923,1.4
Solomon Islands,11/16/2020,23.294,0.624,21.841,20.8,2205.923,1.4
Solomon Islands,11/17/2020,23.294,0.624,21.841,20.8,2205.923,1.4
Solomon Islands,11/18/2020,23.294,0,21.841,20.8,2205.923,1.4
Solomon Islands,11/19/2020,23.294,0,21.841,20.8,2205.923,1.4
Solomon Islands,11/20/2020,23.294,0,21.841,20.8,2205.923,1.4
Solomon Islands,11/21/2020,23.294,0,21.841,20.8,2205.923,1.4
Solomon Islands,11/22/2020,23.294,0,21.841,20.8,2205.923,1.4
Solomon Islands,11/23/2020,23.294,0,21.841,20.8,2205.923,1.4
Sierra Leone,4/1/2020,0.125,,104.7,19.1,1390.3,
Sierra Leone,4/2/2020,0.125,,104.7,19.1,1390.3,
Sierra Leone,4/3/2020,0.251,,104.7,19.1,1390.3,
Sierra Leone,4/4/2020,0.251,,104.7,19.1,1390.3,
Sierra Leone,4/5/2020,0.501,,104.7,19.1,1390.3,
Sierra Leone,4/6/2020,0.752,,104.7,19.1,1390.3,
Sierra Leone,4/7/2020,0.752,0.107,104.7,19.1,1390.3,
Sierra Leone,4/8/2020,0.752,0.09,104.7,19.1,1390.3,
Sierra Leone,4/9/2020,0.878,0.107,104.7,19.1,1390.3,
Sierra Leone,4/10/2020,0.878,0.09,104.7,19.1,1390.3,
Sierra Leone,4/11/2020,1.003,0.107,104.7,19.1,1390.3,
Sierra Leone,4/12/2020,1.254,0.107,104.7,19.1,1390.3,
Sierra Leone,4/13/2020,1.254,0.072,104.7,19.1,1390.3,
Sierra Leone,4/14/2020,1.379,0.09,104.7,19.1,1390.3,
Sierra Leone,4/15/2020,1.379,0.09,104.7,19.1,1390.3,
Sierra Leone,4/16/2020,1.63,0.107,104.7,19.1,1390.3,
Sierra Leone,4/17/2020,1.88,0.143,104.7,19.1,1390.3,
Sierra Leone,4/18/2020,3.259,0.322,104.7,19.1,1390.3,
Sierra Leone,4/19/2020,3.761,0.358,104.7,19.1,1390.3,
Sierra Leone,4/20/2020,4.388,0.448,104.7,19.1,1390.3,
Sierra Leone,4/21/2020,5.391,0.573,104.7,19.1,1390.3,
Sierra Leone,4/22/2020,6.268,0.698,104.7,19.1,1390.3,
Sierra Leone,4/23/2020,7.647,0.86,104.7,19.1,1390.3,
Sierra Leone,4/24/2020,8.023,0.878,104.7,19.1,1390.3,
Sierra Leone,4/25/2020,10.28,1.003,104.7,19.1,1390.3,
Sierra Leone,4/26/2020,10.28,0.931,104.7,19.1,1390.3,
Sierra Leone,4/27/2020,11.659,1.039,104.7,19.1,1390.3,
Sierra Leone,4/28/2020,12.411,1.003,104.7,19.1,1390.3,
Sierra Leone,4/29/2020,13.038,0.967,104.7,19.1,1390.3,
Sierra Leone,4/30/2020,14.542,0.985,104.7,19.1,1390.3,
Sierra Leone,5/1/2020,15.545,1.075,104.7,19.1,1390.3,
Sierra Leone,5/2/2020,17.049,0.967,104.7,19.1,1390.3,
Sierra Leone,5/3/2020,19.431,1.307,104.7,19.1,1390.3,
Sierra Leone,5/4/2020,19.682,1.146,104.7,19.1,1390.3,
Sierra Leone,5/5/2020,22.314,1.415,104.7,19.1,1390.3,
Sierra Leone,5/6/2020,24.947,1.701,104.7,19.1,1390.3,
Sierra Leone,5/7/2020,28.206,1.952,104.7,19.1,1390.3,
Sierra Leone,5/8/2020,28.958,1.916,104.7,19.1,1390.3,
Sierra Leone,5/9/2020,32.218,2.167,104.7,19.1,1390.3,
Sierra Leone,5/10/2020,36.48,2.436,104.7,19.1,1390.3,
Sierra Leone,5/11/2020,38.486,2.686,104.7,19.1,1390.3,
Sierra Leone,5/12/2020,42.372,2.865,104.7,19.1,1390.3,
Sierra Leone,5/13/2020,42.372,2.489,104.7,19.1,1390.3,
Sierra Leone,5/14/2020,48.515,2.901,104.7,19.1,1390.3,
Sierra Leone,5/15/2020,51.147,3.17,104.7,19.1,1390.3,
Sierra Leone,5/16/2020,56.036,3.403,104.7,19.1,1390.3,
Sierra Leone,5/17/2020,57.917,3.062,104.7,19.1,1390.3,
Sierra Leone,5/18/2020,63.307,3.546,104.7,19.1,1390.3,
Sierra Leone,5/19/2020,65.062,3.241,104.7,19.1,1390.3,
Sierra Leone,5/20/2020,66.943,3.51,104.7,19.1,1390.3,
Sierra Leone,5/21/2020,71.456,3.277,104.7,19.1,1390.3,
Sierra Leone,5/22/2020,73.336,3.17,104.7,19.1,1390.3,
Sierra Leone,5/23/2020,75.969,2.847,104.7,19.1,1390.3,
Sierra Leone,5/24/2020,77.849,2.847,104.7,19.1,1390.3,
Sierra Leone,5/25/2020,88.63,3.618,104.7,19.1,1390.3,
Sierra Leone,5/26/2020,92.14,3.868,104.7,19.1,1390.3,
Sierra Leone,5/27/2020,94.522,3.94,104.7,19.1,1390.3,
Sierra Leone,5/28/2020,98.032,3.797,104.7,19.1,1390.3,
Sierra Leone,5/29/2020,101.793,4.065,104.7,19.1,1390.3,
Sierra Leone,5/30/2020,103.924,3.994,104.7,19.1,1390.3,
Sierra Leone,5/31/2020,106.807,4.137,104.7,19.1,1390.3,
Sierra Leone,6/1/2020,107.936,2.758,104.7,19.1,1390.3,
Sierra Leone,6/2/2020,107.936,2.256,104.7,19.1,1390.3,
Sierra Leone,6/3/2020,112.323,2.543,104.7,19.1,1390.3,
Sierra Leone,6/4/2020,113.953,2.274,104.7,19.1,1390.3,
Sierra Leone,6/5/2020,114.58,1.827,104.7,19.1,1390.3,
Sierra Leone,6/6/2020,116.46,1.791,104.7,19.1,1390.3,
Sierra Leone,6/7/2020,118.591,1.683,104.7,19.1,1390.3,
Sierra Leone,6/8/2020,121.474,1.934,104.7,19.1,1390.3,
Sierra Leone,6/9/2020,125.486,2.507,104.7,19.1,1390.3,
Sierra Leone,6/10/2020,128.495,2.31,104.7,19.1,1390.3,
Sierra Leone,6/11/2020,133.133,2.74,104.7,19.1,1390.3,
Sierra Leone,6/12/2020,136.016,3.062,104.7,19.1,1390.3,
Sierra Leone,6/13/2020,138.273,3.116,104.7,19.1,1390.3,
Sierra Leone,6/14/2020,141.908,3.331,104.7,19.1,1390.3,
Sierra Leone,6/15/2020,146.547,3.582,104.7,19.1,1390.3,
Sierra Leone,6/16/2020,147.424,3.134,104.7,19.1,1390.3,
Sierra Leone,6/17/2020,153.567,3.582,104.7,19.1,1390.3,
Sierra Leone,6/18/2020,156.575,3.349,104.7,19.1,1390.3,
Sierra Leone,6/19/2020,159.459,3.349,104.7,19.1,1390.3,
Sierra Leone,6/20/2020,162.718,3.492,104.7,19.1,1390.3,
Sierra Leone,6/21/2020,164.097,3.17,104.7,19.1,1390.3,
Sierra Leone,6/22/2020,166.354,2.83,104.7,19.1,1390.3,
Sierra Leone,6/23/2020,167.983,2.937,104.7,19.1,1390.3,
Sierra Leone,6/24/2020,168.861,2.185,104.7,19.1,1390.3,
Sierra Leone,6/25/2020,169.738,1.88,104.7,19.1,1390.3,
Sierra Leone,6/26/2020,173.123,1.952,104.7,19.1,1390.3,
Sierra Leone,6/27/2020,174.753,1.719,104.7,19.1,1390.3,
Sierra Leone,6/28/2020,176.759,1.809,104.7,19.1,1390.3,
Sierra Leone,6/29/2020,178.89,1.791,104.7,19.1,1390.3,
Sierra Leone,6/30/2020,181.773,1.97,104.7,19.1,1390.3,
Sierra Leone,7/1/2020,183.277,2.059,104.7,19.1,1390.3,
Sierra Leone,7/2/2020,187.79,2.579,104.7,19.1,1390.3,
Sierra Leone,7/3/2020,190.297,2.453,104.7,19.1,1390.3,
Sierra Leone,7/4/2020,191.05,2.328,104.7,19.1,1390.3,
Sierra Leone,7/5/2020,192.178,2.203,104.7,19.1,1390.3,
Sierra Leone,7/6/2020,193.306,2.059,104.7,19.1,1390.3,
Sierra Leone,7/7/2020,193.306,1.648,104.7,19.1,1390.3,
Sierra Leone,7/8/2020,197.067,1.97,104.7,19.1,1390.3,
Sierra Leone,7/9/2020,198.571,1.54,104.7,19.1,1390.3,
Sierra Leone,7/10/2020,200.326,1.433,104.7,19.1,1390.3,
Sierra Leone,7/11/2020,202.207,1.594,104.7,19.1,1390.3,
Sierra Leone,7/12/2020,202.834,1.522,104.7,19.1,1390.3,
Sierra Leone,7/13/2020,204.965,1.666,104.7,19.1,1390.3,
Sierra Leone,7/14/2020,205.842,1.791,104.7,19.1,1390.3,
Sierra Leone,7/15/2020,206.97,1.415,104.7,19.1,1390.3,
Sierra Leone,7/16/2020,209.102,1.504,104.7,19.1,1390.3,
Sierra Leone,7/17/2020,210.355,1.433,104.7,19.1,1390.3,
Sierra Leone,7/18/2020,211.609,1.343,104.7,19.1,1390.3,
Sierra Leone,7/19/2020,213.238,1.486,104.7,19.1,1390.3,
Sierra Leone,7/20/2020,214.492,1.361,104.7,19.1,1390.3,
Sierra Leone,7/21/2020,214.492,1.236,104.7,19.1,1390.3,
Sierra Leone,7/22/2020,216.498,1.361,104.7,19.1,1390.3,
Sierra Leone,7/23/2020,216.999,1.128,104.7,19.1,1390.3,
